date,high,low,close,adjclose
2002-07-30,81.900002,81.519997,81.519997,35.555660
2002-07-31,82.800003,81.900002,82.529999,35.996159
2002-08-01,83.019997,82.540001,83.000000,36.201164
2002-08-02,84.099998,82.879997,83.849998,36.571926
2002-08-05,84.440002,83.849998,84.220001,36.733246
2002-08-06,83.900002,83.220001,83.500000,36.419239
2002-08-07,84.139999,83.360001,83.699997,36.506435
2002-08-08,83.769997,83.360001,83.699997,36.506435
2002-08-09,84.879997,84.000000,84.879997,37.021164
2002-08-12,86.699997,85.139999,85.400002,37.247955
2002-08-13,86.470001,85.370003,86.449997,37.705929
2002-08-14,87.900002,86.750000,86.779999,37.849834
2002-08-15,86.500000,85.849998,86.019997,37.518379
2002-08-16,86.519997,84.820000,85.059998,37.099651
2002-08-19,85.339996,84.709999,85.320000,37.213062
2002-08-20,86.290001,85.599998,86.269997,37.627384
2002-08-21,86.099998,85.629997,85.809998,37.426765
2002-08-22,85.550003,85.059998,85.059998,37.099651
2002-08-23,85.949997,85.199997,85.900002,37.466038
2002-08-26,86.209999,85.669998,85.980003,37.500916
2002-08-27,85.680000,85.199997,85.440002,37.265369
2002-08-28,86.180000,85.839996,85.870003,37.452946
2002-08-29,86.860001,86.349998,86.559998,37.753880
2002-08-30,87.129997,86.449997,87.080002,37.980675
2002-09-03,88.040001,87.000000,88.040001,38.564602
2002-09-04,88.300003,87.839996,88.019997,38.555828
2002-09-05,88.650002,87.379997,88.500000,38.766090
2002-09-06,88.190002,87.199997,87.459999,38.310524
2002-09-09,87.830002,87.260002,87.330002,38.253586
2002-09-10,88.000000,87.000000,87.750000,38.437584
2002-09-11,87.300003,86.750000,87.290001,38.236038
2002-09-12,88.139999,87.470001,87.970001,38.533920
2002-09-13,88.940002,88.180000,88.779999,38.888729
2002-09-16,89.220001,88.900002,88.930000,38.954445
2002-09-17,89.320000,88.360001,89.099998,39.028904
2002-09-18,89.559998,89.019997,89.120003,39.037678
2002-09-19,89.769997,89.260002,89.720001,39.300480
2002-09-20,89.519997,89.059998,89.300003,39.116535
2002-09-23,90.239998,89.769997,90.099998,39.466957
2002-09-24,90.940002,90.209999,90.680000,39.721012
2002-09-25,90.360001,89.260002,89.580002,39.239166
2002-09-26,89.529999,88.610001,89.370003,39.147186
2002-09-27,90.040001,89.480003,90.040001,39.440681
2002-09-30,90.900002,90.080002,90.400002,39.598354
2002-10-01,89.300003,88.800003,88.940002,39.107208
2002-10-02,89.480003,88.839996,89.449997,39.331463
2002-10-03,89.510002,88.800003,89.230003,39.234726
2002-10-04,89.720001,88.400002,89.510002,39.357819
2002-10-07,89.959999,89.459999,89.660004,39.423756
2002-10-08,90.519997,89.360001,89.690002,39.436981
2002-10-09,90.379997,89.949997,90.150002,39.639267
2002-10-10,90.169998,89.279999,89.440002,39.327065
2002-10-11,89.220001,88.059998,88.379997,38.860977
2002-10-14,88.550003,88.070000,88.250000,38.803825
2002-10-15,87.300003,86.150002,86.160004,37.884819
2002-10-16,86.599998,85.889999,86.199997,37.902390
2002-10-17,85.559998,85.070000,85.150002,37.440731
2002-10-18,85.389999,84.279999,85.370003,37.537464
2002-10-21,85.599998,84.500000,84.540001,37.172501
2002-10-22,84.849998,84.220001,84.300003,37.067001
2002-10-23,85.199997,84.180000,84.330002,37.080170
2002-10-24,85.250000,84.080002,85.070000,37.405544
2002-10-25,85.559998,85.150002,85.379997,37.541843
2002-10-28,85.639999,85.199997,85.260002,37.489120
2002-10-29,86.889999,85.769997,86.370003,37.977169
2002-10-30,86.680000,86.070000,86.339996,37.964020
2002-10-31,86.860001,86.019997,86.730003,38.135471
2002-11-01,86.930000,85.250000,85.980003,37.975994
2002-11-04,85.750000,85.250000,85.599998,37.808174
2002-11-05,85.599998,85.089996,85.269997,37.662426
2002-11-06,86.129997,84.910004,85.610001,37.812622
2002-11-07,87.730003,86.849998,87.730003,38.748943
2002-11-08,88.650002,87.949997,88.440002,39.062546
2002-11-11,88.919998,88.400002,88.919998,39.274574
